DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FI,2021-Q4,9960,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2019-Q3,8210,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2019-Q4,8490,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2020-Q1,7810,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2020-Q2,6770,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2020-Q3,7880,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2020-Q4,8150,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2021-Q1,7920,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2021-Q2,8060,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2021-Q3,8140,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,FR,2021-Q4,8530,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2019-Q3,3540,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2019-Q4,3140,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2020-Q1,2870,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2020-Q2,2740,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2020-Q3,3200,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2020-Q4,2920,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2021-Q1,2970,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2021-Q2,3320,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2021-Q3,3830,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HR,2021-Q4,3330,e
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2019-Q3,3430,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2019-Q4,3560,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2020-Q1,3060,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2020-Q2,2870,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2020-Q3,3300,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2020-Q4,3480,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2021-Q1,3010,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2021-Q2,3400,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2021-Q3,3520,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,HU,2021-Q4,3740,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2019-Q3,15750,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2019-Q4,15370,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2020-Q1,15260,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2020-Q2,14530,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2020-Q3,17260,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2020-Q4,15920,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2021-Q1,17070,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2021-Q2,17460,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2021-Q3,19090,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IE,2021-Q4,17290,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2019-Q3,10190,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2019-Q4,10030,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2020-Q1,8710,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2020-Q2,8600,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2020-Q3,9050,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2020-Q4,9360,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2021-Q1,8580,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2021-Q2,9040,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2021-Q3,9480,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IS,2021-Q4,9580,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2019-Q3,6830,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2019-Q4,6920,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2020-Q1,6230,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2020-Q2,5610,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2020-Q3,6500,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2020-Q4,6560,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2021-Q1,6290,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2021-Q2,6660,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2021-Q3,6780,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,IT,2021-Q4,6960,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2019-Q3,3750,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2019-Q4,3650,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2020-Q1,3290,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2020-Q2,3300,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2020-Q3,3780,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2020-Q4,3660,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2021-Q1,3330,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2021-Q2,3560,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2021-Q3,3960,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LT,2021-Q4,3840,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2019-Q3,21010,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2019-Q4,21780,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2020-Q1,20340,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2020-Q2,19530,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2020-Q3,20720,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2020-Q4,21650,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2021-Q1,21210,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2021-Q2,21640,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2021-Q3,21360,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LU,2021-Q4,22330,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2019-Q3,3290,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2019-Q4,3340,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2020-Q1,2710,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2020-Q2,2880,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2020-Q3,3220,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2020-Q4,3320,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2021-Q1,2710,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2021-Q2,3220,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2021-Q3,3420,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,LV,2021-Q4,3460,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2019-Q3,5860,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2019-Q4,5700,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2020-Q1,5280,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2020-Q2,4710,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2020-Q3,5130,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2020-Q4,5210,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2021-Q1,5250,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2021-Q2,5430,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2021-Q3,5690,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,MT,2021-Q4,5660,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2019-Q3,10300,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2019-Q4,10690,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2020-Q1,10170,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2020-Q2,9680,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2020-Q3,9980,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2020-Q4,10340,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2021-Q1,9920,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2021-Q2,10670,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2021-Q3,10460,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NL,2021-Q4,10940,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2019-Q3,16920,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2019-Q4,18230,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2020-Q1,17580,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2020-Q2,16180,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2020-Q3,16770,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2020-Q4,18060,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2021-Q1,17320,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2021-Q2,17120,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2021-Q3,17560,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,NO,2021-Q4,18920,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2019-Q3,3220,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2019-Q4,3620,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2020-Q1,3100,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2020-Q2,2910,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2020-Q3,3170,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2020-Q4,3530,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2021-Q1,3070,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2021-Q2,3240,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2021-Q3,3360,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PL,2021-Q4,3820,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2019-Q3,4740,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2019-Q4,4710,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2020-Q1,4420,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2020-Q2,3840,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2020-Q3,4420,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2020-Q4,4390,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2021-Q1,4190,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2021-Q2,4460,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2021-Q3,4620,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,PT,2021-Q4,4650,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2019-Q3,2590,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2019-Q4,2650,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2020-Q1,1820,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2020-Q2,1910,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2020-Q3,2460,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2020-Q4,2620,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2021-Q1,1830,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2021-Q2,2220,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2021-Q3,2640,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RO,2021-Q4,2690,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2019-Q3,1410,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2019-Q4,1460,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2020-Q1,1330,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2020-Q2,1260,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2020-Q3,1400,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2020-Q4,1460,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2021-Q1,1360,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2021-Q2,1450,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2021-Q3,1510,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,RS,2021-Q4,1570,p
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,SE,2019-Q3,10260,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,SE,2019-Q4,11530,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,SE,2020-Q1,10850,
ESTAT:NAMQ_10_PC$DEFAULTVIEW(1.0),22/04/22 23:00:00,Q,CLV10_EUR_HAB,NSA,B1GQ,SE,2020-Q2,10440,
